product_id,name,name,category,subcategory,brand,price,image_url,product_class,diagnostic_status_label,performance_substatus,confidence_level,priority_score,priority_tier,urgency_level,root_cause,root_cause_details,all_issues,issues_count,recommended_action,recommended_action_ar,recommended_action_primary,recommended_action_secondary,recommended_action_primary_ar,recommended_action_secondary_ar,diagnostic_reason,contextual_weakness_reason,evidence_line_1,evidence_line_2,evidence_line_3,unique_viewers,unique_cart_users,unique_buyers,purchase_conversion_rate,category_avg_conversion,relative_conversion_vs_category,revenue,has_bundle_opportunity,bundle_partner_product_id,bundle_partner_name,bundle_strategy,bundle_reason
17,شال كشمير ناعم,شال كشمير ناعم,الازياء والملابس,unknown_subcategory,H&M,281.04,,Moderate,متوسط,يحتاج متابعة,High,40.93,Medium,Low,mixed_context,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,1,"Apply a focused optimization plan across pricing, content, and conversion levers.",طبق خطة تحسين مركزة تشمل السعر والمحتوى ومحفزات التحويل.,"Apply a focused optimization plan across pricing, content, and conversion levers.",Bundle with حقيبه يد جلديه - اصدار خاص where relevant.,طبق خطة تحسين مركزة تشمل السعر والمحتوى ومحفزات التحويل.,فعّل باقة او ربطا مع المنتج حقيبه يد جلديه - اصدار خاص عندما يكون ذلك مناسبا.,أداء المنتج متوسط ويمكن تحسينه من خلال تدخلات مركزة.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 171.43% vs category avg 228.45%.,,,21,7.0,21.0,1.7142857142857142,2.284453274168197,0.7504139978130699,12084.72,True,164,حقيبه يد جلديه - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
100,حقيبه يد جلديه - اصدار خاص,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,unknown_subcategory,مانجو,418.81,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,40.53,Medium,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with فستان سهره انيق - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج فستان سهره انيق - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 192.31% vs category avg 228.45%.,Price is above peer average (418.81 vs 338.30).,Cart abandonment is high at 100.00%.,13,5.0,13.0,1.9230769230769231,2.284453274168197,0.84181057446979,12145.49,True,158,فستان سهره انيق - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
58,كتاب الطبخ العربي التقليدي,كتاب الطبخ العربي التقليدي,الكتب والتعليم,unknown_subcategory,دار قرطبه,143.75,,Moderate,متوسط,High Abandonment + Low Visibility,High,39.75,Medium,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | visibility): The product receives limited qualified visibility in the selected period.",conversion_friction|trust|visibility,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with قاموس عربي انجليزي شامل where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج قاموس عربي انجليزي شامل عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 362.50% vs category avg 336.35%.,Rating trails peers (3.10 vs 3.50).,Cart abandonment is high at 100.00%.,8,2.0,8.0,3.625,3.3634956997365264,1.0777477730338585,4168.75,True,54,قاموس عربي انجليزي شامل,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
11,قميص قطني كلاسيكي,قميص قطني كلاسيكي,الازياء والملابس,unknown_subcategory,بوما,73.96,,Moderate,متوسط,Low Visibility,High,39.73,Medium,Low,visibility,The product receives limited qualified visibility in the selected period.,trust|visibility,2,"Increase visibility through merchandising, search placement, and demand generation.",ارفع الظهور عبر الترويج والتموضع في البحث وتنشيط الطلب.,"Increase visibility through merchandising, search placement, and demand generation.",Bundle with شال كشمير ناعم - اصدار خاص where relevant.,ارفع الظهور عبر الترويج والتموضع في البحث وتنشيط الطلب.,فعّل باقة او ربطا مع المنتج شال كشمير ناعم - اصدار خاص عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 414.29% vs category avg 228.45%.,Rating trails peers (3.20 vs 3.24).,,7,3.0,7.0,4.142857142857143,2.284453274168197,1.8135004947149191,2662.56,True,180,شال كشمير ناعم - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
127,قميص قطني كلاسيكي - اصدار خاص,قميص قطني كلاسيكي - اصدار خاص,الازياء والملابس,unknown_subcategory,اديداس,209.71,,Moderate,متوسط,High Abandonment,High,39.73,Medium,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers.",conversion_friction|trust,2,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with فستان سهره انيق - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج فستان سهره انيق - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 254.55% vs category avg 228.45%.,Rating trails peers (3.00 vs 3.58).,Cart abandonment is high at 100.00%.,11,1.0,11.0,2.5454545454545454,2.284453274168197,1.1142510876618312,6501.01,True,158,فستان سهره انيق - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
120,روايه عربيه بيست سيلر - اصدار خاص,روايه عربيه بيست سيلر - اصدار خاص,الكتب والتعليم,unknown_subcategory,الوراق,37.31,,Moderate,متوسط,يحتاج متابعة,High,39.41,Medium,Low,mixed_context,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,trust,1,"Apply a focused optimization plan across pricing, content, and conversion levers.",طبق خطة تحسين مركزة تشمل السعر والمحتوى ومحفزات التحويل.,"Apply a focused optimization plan across pricing, content, and conversion levers.",Bundle with كتاب تعلم البرمجه بالعربيه where relevant.,طبق خطة تحسين مركزة تشمل السعر والمحتوى ومحفزات التحويل.,فعّل باقة او ربطا مع المنتج كتاب تعلم البرمجه بالعربيه عندما يكون ذلك مناسبا.,أداء المنتج متوسط ويمكن تحسينه من خلال تدخلات مركزة.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 292.86% vs category avg 336.35%.,,,14,2.0,14.0,2.9285714285714284,3.3634956997365264,0.8706927821554322,1678.95,True,51,كتاب تعلم البرمجه بالعربيه,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
154,ثلاجه نوفروست 350 لتر - اصدار خاص,ثلاجه نوفروست 350 لتر - اصدار خاص,المنزل والمطبخ,unknown_subcategory,توشيبا,3786.85,,Moderate,متوسط,High Abandonment + High Price vs Peers + Low Visibility,High,38.7,Medium,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing | visibility): The product appears overpriced relative to its closest peer group. Also: The product receives limited qualified visibility in the selected period.",conversion_friction|pricing|trust|visibility,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with مجموعه سكاكين مطبخ where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج مجموعه سكاكين مطبخ عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 433.33% vs category avg 439.13%.,Price is above peer average (3786.85 vs 3137.48).,Cart abandonment is high at 100.00%.,6,2.0,6.0,4.333333333333333,4.391284662352632,0.9868031035391244,117392.35,True,29,مجموعه سكاكين مطبخ,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
19,تيشيرت بولو قطن,تيشيرت بولو قطن,الازياء والملابس,unknown_subcategory,زارا,195.42,,Moderate,متوسط,High Abandonment + Weak Content,High,38.66,Medium,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | content): Product content richness or image coverage lags similar products.",conversion_friction|trust|content,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with بنطلون جينز سليم فيت where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج بنطلون جينز سليم فيت عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 218.75% vs category avg 228.45%.,Cart abandonment is high at 100.00%.,,16,1.0,16.0,2.1875,2.284453274168197,0.9575595284593862,7621.379999999999,True,13,بنطلون جينز سليم فيت,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
103,بنطلون جينز سليم فيت - اصدار خاص,بنطلون جينز سليم فيت - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,398.87,,Moderate,متوسط,High Price vs Peers + Low Visibility,High,38.55,Medium,Low,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Test a sharper price point or targeted promotion against peer price levels.,Bundle with حقيبه يد جلديه - اصدار خاص where relevant.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,فعّل باقة او ربطا مع المنتج حقيبه يد جلديه - اصدار خاص عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 327.27% vs category avg 228.45%.,Price is above peer average (398.87 vs 364.85).,,11,1.0,11.0,3.272727272727273,2.284453274168197,1.432608541279497,15555.93,True,164,حقيبه يد جلديه - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
12,فستان سهره انيق,فستان سهره انيق,الازياء والملابس,unknown_subcategory,نايكي,378.07,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,38.54,Medium,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with حقيبه يد جلديه - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج حقيبه يد جلديه - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 250.00% vs category avg 228.45%.,Price is above peer average (378.07 vs 387.78).,Cart abandonment is high at 100.00%.,14,5.0,14.0,2.5,2.284453274168197,1.094353746810727,15122.8,True,164,حقيبه يد جلديه - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
20,حذاء رسمي جلد,حذاء رسمي جلد,الازياء والملابس,unknown_subcategory,مانجو,600.91,,Moderate,متوسط,High Price vs Peers + Low Visibility,High,38.54,Medium,Low,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Test a sharper price point or targeted promotion against peer price levels.,Bundle with تيشيرت بولو قطن - اصدار خاص where relevant.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,فعّل باقة او ربطا مع المنتج تيشيرت بولو قطن - اصدار خاص عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 290.91% vs category avg 228.45%.,Price is above peer average (600.91 vs 400.80).,,11,4.0,11.0,2.909090909090909,2.284453274168197,1.2734298144706642,19830.03,True,129,تيشيرت بولو قطن - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
16,حقيبه يد جلديه,حقيبه يد جلديه,الازياء والملابس,unknown_subcategory,مانجو,680.77,,Moderate,متوسط,High Price vs Peers + Low Visibility,High,38.54,Medium,Low,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Test a sharper price point or targeted promotion against peer price levels.,Bundle with فستان سهره انيق - اصدار خاص where relevant.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,فعّل باقة او ربطا مع المنتج فستان سهره انيق - اصدار خاص عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 290.00% vs category avg 228.45%.,Price is above peer average (680.77 vs 455.82).,,10,3.0,10.0,2.9,2.284453274168197,1.2694503463004434,21784.64,True,166,فستان سهره انيق - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
15,حذاء رياضي مريح,حذاء رياضي مريح,الازياء والملابس,unknown_subcategory,اديداس,478.33,,Moderate,متوسط,High Price vs Peers + Low Visibility,High,38.53,Medium,Low,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Test a sharper price point or targeted promotion against peer price levels.,Bundle with حذاء رسمي جلد - اصدار خاص where relevant.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,فعّل باقة او ربطا مع المنتج حذاء رسمي جلد - اصدار خاص عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 520.00% vs category avg 228.45%.,Price is above peer average (478.33 vs 445.61).,,5,0.0,5.0,5.2,2.284453274168197,2.276255793366312,13871.57,True,190,حذاء رسمي جلد - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
198,حقيبه يد جلديه - اصدار خاص,حقيبه يد جلديه - اصدار خاص,الازياء والملابس,unknown_subcategory,ليفايز,440.15,,Moderate,متوسط,High Price vs Peers,High,38.53,Medium,Low,pricing,The product appears overpriced relative to its closest peer group.,pricing|trust,2,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Test a sharper price point or targeted promotion against peer price levels.,Bundle with فستان سهره انيق - اصدار خاص where relevant.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,فعّل باقة او ربطا مع المنتج فستان سهره انيق - اصدار خاص عندما يكون ذلك مناسبا.,أداء المنتج متوسط ويمكن تحسينه من خلال تدخلات مركزة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 325.00% vs category avg 228.45%.,Price is above peer average (440.15 vs 405.96).,,12,5.0,12.0,3.25,2.284453274168197,1.422659870853945,18926.45,True,166,فستان سهره انيق - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
190,حذاء رسمي جلد - اصدار خاص,حذاء رسمي جلد - اصدار خاص,الازياء والملابس,unknown_subcategory,مانجو,615.39,,Moderate,متوسط,High Price vs Peers + Low Visibility,High,38.53,Medium,Low,pricing,The product appears overpriced relative to its closest peer group. Additional issues detected (pricing | visibility): The product receives limited qualified visibility in the selected period.,pricing|trust|visibility,3,Test a sharper price point or targeted promotion against peer price levels.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,Test a sharper price point or targeted promotion against peer price levels.,Bundle with حذاء رياضي مريح where relevant.,اختبر سعرا اكثر تنافسية او عرضا ترويجيا موجها مقارنة بالبدائل القريبة.,فعّل باقة او ربطا مع المنتج حذاء رياضي مريح عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 425.00% vs category avg 228.45%.,Price is above peer average (615.39 vs 322.99).,,8,1.0,8.0,4.25,2.284453274168197,1.860401369578236,23384.82,True,15,حذاء رياضي مريح,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
93,شال كشمير ناعم - اصدار خاص,شال كشمير ناعم - اصدار خاص,الازياء والملابس,unknown_subcategory,زارا,304.48,,Moderate,متوسط,Weak Content + Low Visibility,High,38.15,Medium,Low,content,Product content richness or image coverage lags similar products. Additional issues detected (content | visibility): The product receives limited qualified visibility in the selected period.,trust|content|visibility,3,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",Bundle with جاكيت شتوي دافي where relevant.,حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,فعّل باقة او ربطا مع المنتج جاكيت شتوي دافي عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 310.00% vs category avg 228.45%.,,,10,3.0,10.0,3.1,2.284453274168197,1.3569986460453016,10656.8,True,18,جاكيت شتوي دافي,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
52,موسوعه التاريخ الاسلامي,موسوعه التاريخ الاسلامي,الكتب والتعليم,unknown_subcategory,نشر المعرفه,108.37,,Moderate,متوسط,Weak Content + Low Visibility,High,38.15,Medium,Low,content,Product content richness or image coverage lags similar products. Additional issues detected (content | visibility): The product receives limited qualified visibility in the selected period.,trust|content|visibility,3,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",Bundle with كتاب رياده الاعمال والنجاح - اصدار خاص where relevant.,حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,فعّل باقة او ربطا مع المنتج كتاب رياده الاعمال والنجاح - اصدار خاص عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,الوصف أقصر من المعتاد ولا يقدم معلومات كافية | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 520.00% vs category avg 336.35%.,,,5,3.0,5.0,5.2,3.3634956997365264,1.546010598558914,2925.99,True,172,كتاب رياده الاعمال والنجاح - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
129,تيشيرت بولو قطن - اصدار خاص,تيشيرت بولو قطن - اصدار خاص,الازياء والملابس,unknown_subcategory,بوما,94.56,,Moderate,متوسط,High Abandonment + Weak Content,High,38.14,Medium,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | content): Product content richness or image coverage lags similar products.",conversion_friction|trust|content,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with حذاء رسمي جلد where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج حذاء رسمي جلد عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 250.00% vs category avg 228.45%.,Cart abandonment is high at 100.00%.,,12,6.0,12.0,2.5,2.284453274168197,1.094353746810727,3120.48,True,20,حذاء رسمي جلد,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
84,كتاب الطبخ العربي التقليدي - اصدار خاص,كتاب الطبخ العربي التقليدي - اصدار خاص,الكتب والتعليم,unknown_subcategory,بنغوين,98.36,,Moderate,متوسط,Weak Content + Low Visibility,High,38.14,Medium,Low,content,Product content richness or image coverage lags similar products. Additional issues detected (content | visibility): The product receives limited qualified visibility in the selected period.,trust|content|visibility,3,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,"Improve product content with stronger visuals, richer copy, and clearer value proposition.",Bundle with دوره برمجه اكاديميه USB - اصدار خاص where relevant.,حسن المحتوى عبر صور اقوى ووصف اغنى وتوضيح ادق للقيمة.,فعّل باقة او ربطا مع المنتج دوره برمجه اكاديميه USB - اصدار خاص عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 580.00% vs category avg 336.35%.,,,5,1.0,5.0,5.8,3.3634956997365264,1.724396436854173,2852.44,True,77,دوره برمجه اكاديميه USB - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
101,مجموعه سكاكين مطبخ - اصدار خاص,مجموعه سكاكين مطبخ - اصدار خاص,المنزل والمطبخ,unknown_subcategory,بوش,241.26,,Moderate,متوسط,High Abandonment + Low Visibility,High,37.7,Low,Low,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | visibility): The product receives limited qualified visibility in the selected period.",conversion_friction|trust|visibility,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with فرن كهربايي 60 لتر - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج فرن كهربايي 60 لتر - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 300.00% vs category avg 439.13%.,Cart abandonment is high at 100.00%.,,8,3.0,8.0,3.0,4.391284662352632,0.68317137937324,6996.54,True,176,فرن كهربايي 60 لتر - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
192,مجموعه كتب الطفل التعليميه - اصدار خاص,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,unknown_subcategory,نشر المعرفه,105.53,,Moderate,متوسط,Low Visibility,High,37.51,Low,Low,visibility,The product receives limited qualified visibility in the selected period.,trust|visibility,2,"Increase visibility through merchandising, search placement, and demand generation.",ارفع الظهور عبر الترويج والتموضع في البحث وتنشيط الطلب.,"Increase visibility through merchandising, search placement, and demand generation.",Bundle with كتاب تعلم البرمجه بالعربيه where relevant.,ارفع الظهور عبر الترويج والتموضع في البحث وتنشيط الطلب.,فعّل باقة او ربطا مع المنتج كتاب تعلم البرمجه بالعربيه عندما يكون ذلك مناسبا.,المنتج لا يحصل على عدد كافٍ من الزيارات خلال الفترة المختارة.,عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 236.36% vs category avg 336.35%.,,,11,2.0,11.0,2.363636363636364,3.3634956997365264,0.7027320902540518,3060.37,True,51,كتاب تعلم البرمجه بالعربيه,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
